SPEC_ID,PROTECTED = P,GENUS,SPECIES,COUNTRY,LOCALITY,QUARRY,DATE COLLECTED,SEX,BONE,SIDE,AGE,tx12,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16, M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,
WAT-VP-2/31,P,Eurygnathohippus,feibeli,18,45,,,unknown,txP4,left,5.7+,23.6,22.6,22.3,22.4,24.3,1,5,3,0,6.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAT-VP-2/33,P,Eurygnathohippus,feibeli,18,45,,,unknown,tmp4,right,5.7+,,,,7.1,11.5,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAT-VP-2/36,P,Eurygnathohippus,feibeli,18,45,,,unknown,astragalus,right,5.7+,,,25.2,,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAT-VP-2/4,P,Eurygnathohippus,feibeli,18,45,,,unknown,tmm1,left,5.7+,20,17.7,13.5,6.3,7.7,,14.7,11.2,9.7,29.8,1.8,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAT-VP-2/6,P,Eurygnathohippus,feibeli,18,45,,,unknown,txP4,right,5.7+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAT-VP-2/7,P,Eurygnathohippus,feibeli,18,45,,,unknown,tmm1,left,5.7+,24.6,20,14.3,9.2,9.4,,12.1,9.2,8.5,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAT-VP-2-10,P,Eurygnathohippus,feibeli,18,45,,,unknown,tmm1,left,5.7+,,,13.4,6.2,8.8,,,,8.4,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAT-VP-2-5,P,Eurygnathohippus,feibeli,18,45,,,unknown,tmm3,norecord,6,23.2,26.5,10.8,,,8.8,10.8,7.4,5.9,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,mandible,right,<4,,,79.1,71.8,151.8,,,,,,69.2,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,tmm1,right,<4,22.1,22.2,14.1,6.7,8.1,14,14.1,12.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,tmm2,right,<4,22.7,22.3,14,6.5,9.6,,13.4,12.5,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,tmm3,right,<4,25.7,27.4,11.9,6.5,8.7,11.1,12.8,10.9,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,tmp2,right,<4,26.1,25.9,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,tmp3,right,<4,25.3,25.1,16.5,9,13.2,13.2,13.4,13,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,tmp4,right,<4,24.4,23.8,15.6,8.4,14,13,15.3,14.7,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,txM1,left,<4,,,23.6,21,,2,6,3,0,9,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,txM1,right,<4,,,,,,2,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,txM2,right,<4,23,20.7,22.2,24.1,30.7,1,4,6,0,8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,txM3,left,<4,23.1,23.4,18.4,,31.3,3,5,0,1,8.7,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,txM3,right,<4,,,,,,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,txP3,right,<4,,,,,,0,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,txP4,left,<4,,,,,,0,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKHVP2-1,P,Eurygnathohippus,sp.,18,47,,,unknown,txP4,right,<4,,,,,,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL-172-1a,P,Eurygnathohippus,aff. feibeli,18,49,,,unknown,txP3,left,5.0,25.4,22.8,22.1,22.6,42.7,0,4,2,0,6.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL-172-1g,P,Eurygnathohippus,aff. feibeli,18,49,,,unknown,txP2,left,5.0,31.2,31,21.1,21.8,37.2,3,3,3,3,5.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL-172-1h,P,Eurygnathohippus,aff. feibeli,18,49,,,unknown,tmp3,left,5.0,26,22.8,15.8,8.5,12.2,12.7,13.2,11,11.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL-175-1,P,Eurygnathohippus,aff. feibeli,18,49,,,unknown,tmp4,right,5.0,26.5,24.2,10.7,9.6,12.1,12.8,9.4,10.5,38,2.6,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL189-51,P,?Eurygnathohippus,sp.,18,49,,,unknown,txM1,right,0.3,20.1,18.4,20.8,21.3,46.9,2,6,4,0,9.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-5,P,?Eurygnathohippus,sp.,18,49,,,unknown,premaxilla,norecord,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-50,P,?Eurygnathohippus,sp.,18,49,,,unknown,txM1,norecord,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-50,P,?Eurygnathohippus,sp.,18,49,,,unknown,txP3  ,norecord,0.3,,,,,25.1,,,,,10.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-50,P,?Eurygnathohippus,sp.,18,49,,,unknown,txP4,norecord,0.3,20.2,,24.1,,,0,7,,1,10.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-53,P,?Eurygnathohippus,sp.,18,49,,,unknown,txM,norecord,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-54A,P,?Eurygnathohippus,sp.,18,49,,,unknown,txM1,right,0.3,21.4,,22,,,1,7,1,0,9.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-54A,P,?Eurygnathohippus,sp.,18,49,,,unknown,txM1-M3,right,0.3,,,,,,,,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-54A,P,?Eurygnathohippus,sp.,18,49,,,unknown,txM2,right,0.3,20.5,,21.1,,,1,6,1,0,9.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-54A,P,?Eurygnathohippus,sp.,18,49,,,unknown,txM3,right,0.3,23.1,,17.4,,,1,5,1,1,8.6,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-54A,P,?Eurygnathohippus,sp.,18,49,,,unknown,txP4,right,0.3,20.6,,22.4,,25.7,0,5,,2,9.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KL191-54A,P,?Eurygnathohippus,sp.,18,49,,,unknown,txP4-M3,right,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC11-P1,P,Eurygnathohippus,feibeli,18,51,,,unknown,txM1,left,5.5,22.9,20.3,21.8,23.2,44.4,6,6,3,3,8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC11-P1,P,Eurygnathohippus,feibeli,18,51,,,unknown,txP4,left,5.5,23.3,20.3,22.9,23.7,44,3,5,4,3,7.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC1-P16,P,Eurygnathohippus,feibeli,18,51,,,unknown,txP4,left,5.5,20.7,20,,,20.8,0,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC2P302,P,Eurygnathohippus,feibeli,18,51,,,unknown,txP4,left,5.5,23.9,19.3,21.3,21.6,48.2,2,6,2,2,8.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC2P304,P,Eurygnathohippus,feibeli,18,51,,,unknown,tmm2,left,5.5,25.6,,13.3,7.7,11.2,10.1,11.4,8.8,9.3,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC2-P36,P,Eurygnathohippus,feibeli,18,51,,,unknown,tmm2,left,5.5,26.2,21.5,13.1,8.1,10.9,10.4,13,9.7,8.3,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC2-P39,P,Eurygnathohippus,feibeli,18,51,,,unknown,tmm2,right,5.5,25.7,22,12.6,8.7,10.2,8.7,10.2,10.1,8.3,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC2-P5,P,Eurygnathohippus,feibeli,18,51,,,unknown,txP2,left,5.5,31.4,27.8,20.9,21.8,39.7,3,4,2,1,12.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC3-P20,P,Eurygnathohippus,feibeli,18,51,,,unknown,tmm1,right,5.5,26.1,20.2,11.4,8.2,,13,13.8,8.4,,56.1,4.9,,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC3-P54,P,Eurygnathohippus,feibeli,18,51,,,unknown,txMx,right,5.5,,,,20.7,7.8,,5,0,1,8.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC9-P1,P,Eurygnathohippus,feibeli,18,51,,,unknown,tmdp2,left,5.5,31.6,31.2,11.2,10.3,12.7,12.1,14.5,7.7,9,14.8,3.2,1.9,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC9-P1,P,Eurygnathohippus,feibeli,18,51,,,unknown,tmdp3,left,5.5,27.2,26.2,12.3,8.6,11.7,14.4,14.9,9.9,8.9,18.4,2.7,1.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC9-P1,P,Eurygnathohippus,feibeli,18,51,,,unknown,txdP2?,left,5.5,,,19.6,21.3,17,,3,2,1,6.6,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESC9-P1,P,Eurygnathohippus,feibeli,18,51,,,unknown,txdP4,right,5.5,26.1,24.4,17.5,21.8,20.5,0,3,1,0,6.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-GSD2,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txP4,left,<8.5,24.6,22.3,23,22.1,27.1,4,5,4,1,6.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-GSD3,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txdP3or4,left,<8.5,28.1,,,,25.9,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-GSD7,P,"""Hipparion""",sp. ,18,52,,,unknown,tmm3,right,<8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-GSD97,P,"""Hipparion""",sp. ,18,52,,,unknown,tmm1,left,<8.5,21.9,19.4,11.5,5.3,9.2,,12.3,12.3,11.3,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-ODN1,P,"""Hipparion""",sp. ,18,52,,,unknown,txP4,right,<8.5,23.6,e24,20.5,,47.3 max ht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-RT65,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txM,right,<8.5,22.2,23.9,9.7,4.1,7,8.2,8.3,7.9,7.4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL1,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txP4,left,8.5,25,21.4,22.2,22.7,42.4,,,,,8.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL15,P,"""Hipparion""",sp. ,18,52,,,unknown,txP2,right,8.5,,,,,23.8,,9,3,1,8.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL2,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmm1,left,8.5,26,,14.1,8,7.7,15.9,14.8,15.6,14.7,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL26,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmfrag,norecord,8.5,,,,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL29,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txI2,right,8.5,13.9,10.3,8.6,11.7,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL3,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,astragalus,right,8.5,65.7,65.1,35.2,,51.2,40.4,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL32,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txI3?,left,8.5,18.8,13.7,7.7,12.6,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL38,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmpx,left,8.5,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL4,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmm1?,left,8.5,26.7,,14.3,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL4,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmp4,left,8.5,23, ,14.1,8.3,12.9,18.8,e15.9,13.7,13.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL40,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,1ph2,left,8.5,41.8,32.5,56.4,41,23.1,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL42,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txP4,right,8.5,25.2,24.8,,,25.3,4,1,1,1,7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL43,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmm3,right,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL45,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,calcaneum,left,8.5,79.2,25.7,,e6.5,,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL46,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,mc4,left,8.5,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL6,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmm1,left,8.5,27.4,27.1,15.9,7.7,13.8,18.1,15.9,,20,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL6,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmp4 ,left,8.5,,,15,8.3,12.1,,,,,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL8,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txfrag,right,8.5,,,,,,,,,,9.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL8,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,txfrag,right,8.5,,,,,,,,,,e9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO-TL9,P,"""Cormohipparion"" ",sp. ,18,52,,,unknown,tmp4 ,right,8.5,,,,,12.8,,,,,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDD-VP-1/119,P,Eurygnathohippus,hasumense,18,53,,,unknown,3ph3,right,3.2,60e,60e,,47,30,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDD-VP-1/119,P,Eurygnathohippus,hasumense,18,53,,,unknown,p2ph3,right,3.2,52.3,39.9,42.3,,34.6,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDD-VP-1/119 ,P,Eurygnathohippus,hasumense,18,53,,,unknown,p1ph3,right,3.2,75.6,66.8,35.1,50.1,41,41.8,42.5,,27.7,46,45.2,17.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDD-VP-1/119b,P,Eurygnathohippus,hasumense,18,53,,,unknown,mt3,right,3.2,332,327.2,32.7,37,50.6,41,,,,50.8,45.9,37.4,30.9,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,skull,left,2.7,154.5,133.3,77,,,,92.3,75.4,167.4,80.7,37.2,46.5,71.7,44.4,62.4,92.5,,,,,,,420,,89.9,,,51.5,,187.8,184.1,54.9,64.7,69.5,34.8,29.3,63.5,85,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txC,left,2.7,16.8,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txI1,left,2.7,20.2,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txI2,left,2.7,22.7,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txI3,left,2.7,24,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txM1,left,2.7,23.2,,25.1,,,,,,,6.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txM2,left,2.7,25.9,,24.9,,,,,,,6.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txM3,left,2.7,25,,21.3,,,,,,,7.3,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txP2,left,2.7,35.7,,27.4,,,,,,,6.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txP3,left,2.7,29.4,,27.1,,,,,,,6.8,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLG.VP2/45,P,Eurygnathohippus,sp. ,18,53,,,unknown,txP4,left,2.7,22,,27.4,,,,,,,6.3,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-1/92,P,Eurygnathohippus,hasumense,18,53,,,unknown,txP4,left,3.7,24,24.7,26.4,26,20.7,1,5,1,0,8,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-VP-1/106A,P,Eurygnathohippus,hasumense,18,53,,,unknown,tmdp4,left,3.7,32.4,29.2,15.8,8.8,11.7,,17.6,10.9,10.6,26.4,2.3,1.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-VP-1/106B,P,Eurygnathohippus,hasumense,18,53,,,unknown,tmdp2,left,3.7,,,14.3,9.6,,,,9.1,,15.7,2.1,1.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-VP-1/134,P,Eurygnathohippus,hasumense,18,53,,,unknown,txI2,right,3.7,21.3,16.4,8.4,9.3,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-VP-1/194,P,Eurygnathohippus,hasumense,18,53,,,unknown,txM1,right,3.7,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-VP-1/23,P,Eurygnathohippus,hasumense,18,53,,,unknown,tmm3,right,3.7,,,13.1,7.1,9.1,12.2,13.1,10.9,10.5,35.3,4.6,2.4,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-VP-1/35,P,Eurygnathohippus,hasumense,18,53,,,unknown,tmp4,right,3.7,25.9,24,24.4,26.9,55.2,1,5,3,1,6.4,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-VP-1-187,P,Eurygnathohippus,hasumense,18,53,,,unknown,mc3,left,3.2,,,,,,,,,,48.8,47.7,35.1,31,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,
MKM-VP-1-187,P,Eurygnathohippus,hasumense,18,53,,,unknown,mc3,right,3.2,,,,,,,,,,47.2,50,,32.8,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,
MSD-VP-2/109,P,Eurygnathohippus,hasumense,18,53,,,unknown,astragalus,left,3.7,70.7,70.2,33.6,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSD-VP-2/117,P,Eurygnathohippus,hasumense,18,53,,,unknown,astragalus,left,3.7,69.4,69.1,33.6,68.7,55.1,35,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSD-VP-2/121,P,Eurygnathohippus,hasumense,18,53,,,unknown,astragalus,left,3.7,62.6,63.3,32.7,63.9,,35,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSD-VP-2/165,P,Eurygnathohippus,hasumense,18,53,,,unknown,astragalus,left,3.7,63.5,64,31,,54.5,,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSD-VP-3/25,P,Eurygnathohippus,hasumense,18,53,,,unknown,1ph3,left,3.7,74.8,68.4,37.9,33,36.4,44.1,45.2,22.2,23.2,54.1,50.3,13.9,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSD-VP-3/30,P,Eurygnathohippus,hasumense,18,53,,,unknown,mc3,right,3.7,,,,,,,,,,52.7,,,32.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,
MSD-VP-5/9,P,Eurygnathohippus,hasumense,18,53,,,unknown,mc3,left,3.7,245.7,237.4,40,39.4,54.4,35.6,48,12.8,7.6,51.8,53.2,41.8,34.5,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/128,P,Eurygnathohippus,hasumense,18,54,,,unknown,astragalus,left,3.7,67.7,,34.9,69.1,53.4,38.8,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/150,P,Eurygnathohippus,hasumense,18,54,,,unknown,txM3,right,3.7,,,,,49.6,,5, ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/151,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP4,left,3.7,25.1,24.3,,,27.4,,,,,6.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/152,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP3,left,3.7,29,29.9,,,39.2,8,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/154A,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP4,right,3.7,27.1,25.1,26.9,25.5,41,,11,3,1,7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/154B,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP4,left,3.7,26.8,25,24.4,26,42.3,2,7,3,1,7.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/154D,P,Eurygnathohippus,hasumense,18,54,,,unknown,txI3,left,3.7,22.9,16.6,12.5,14.4,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/154E,P,Eurygnathohippus,hasumense,18,54,,,unknown,txM1,right,3.7,25.4,24.5,24.5,24,40.6,3,6,3,1,6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/154E,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP2,right,3.7,,,,,30.9,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/155,P,Eurygnathohippus,hasumense,18,54,,,unknown,tmi3,left,3.7,23.1,11.1,9.9,13.7,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/164,P,Eurygnathohippus,hasumense,18,54,,,unknown,txM2,right,3.7,25.8,24.8,20.7,247,68.5,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/167,P,Eurygnathohippus,hasumense,18,54,,,unknown,tmm1,right,3.7,,,12.9,6.8,9.3,,12,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/237,P,Eurygnathohippus,hasumense,18,54,,,unknown,tmp2,right,3.7,30.1,,12.6,9.8,13.8,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/243,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP4,left,3.7,26.3,24,25.6,27.5,39.3,4,6,3,1,8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/294,P,Eurygnathohippus,hasumense,18,54,,,unknown,tmm3,right,3.7,29.9,32.9,12.7,7.6,9.6,13.6,12.8,10,9.7,54.9,3.5,1.8,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/316A,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP2,right,3.7,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/316B,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP4,left,3.7,23.6,22.5,22.7,24.9,35.5,3,6,4,,7.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/346,P,Eurygnathohippus,hasumense,18,54,,,unknown,txI3,right,3.7,24.2,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/349,P,Eurygnathohippus,hasumense,18,54,,,unknown,tmm3,right,3.7,28.4,28.2,12.8,7.6,10.8,10.9,12.1,11.7,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/356A,P,Eurygnathohippus,hasumense,18,54,,,unknown,tmi3,left,3.7,20.5,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/356B,P,Eurygnathohippus,hasumense,18,54,,,unknown,tmp3,left,3.7,,,,,16,,15.4,,12.6,27.5,3.0,2.3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARI-VP-1/357,P,Eurygnathohippus,hasumense,18,54,,,unknown,txP3,left,3.7,,,26.3,25.9,42.3,,5,3,0,8.1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
